model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,-3.2756216526031494,3.0924999713897705
XGBoost-biophysical,1,cdr3_charge,1.4665604829788208,-2.9958999156951904
XGBoost-biophysical,1,cdr3_charge,-1.3426257371902466,2.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.1157573461532593,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,-2.3540995121002197,2.1833999156951904
XGBoost-biophysical,1,cdr3_charge,1.238673210144043,-0.816100001335144
XGBoost-biophysical,1,cdr3_charge,1.2237355709075928,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.3505326509475708,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,1.3188472986221311,-1.9967999458312988
XGBoost-biophysical,1,cdr3_charge,-3.2878239154815674,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.3586503267288208,-1.9967000484466553
XGBoost-biophysical,1,cdr3_charge,1.5284574031829834,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.145783305168152,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.3644194602966309,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,0.8861907720565796,0.0925000011920929
XGBoost-biophysical,1,cdr3_charge,1.3712478876113892,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,1.3177368640899658,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-2.926426649093628,3.0917000770568848
XGBoost-biophysical,1,cdr3_charge,-3.390957832336426,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-3.248021364212036,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,0.98962664604187,0.0925000011920929
XGBoost-biophysical,1,cdr3_charge,-3.5105161666870117,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.3841921091079712,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,1.478193998336792,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.68795394897461,4.000800132751465
